City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Sai Buri,TH,2023-04-29 09:51:17,6.7013,101.6168,89.31,64,83,9.13
297,Japura,ID,2023-04-29 09:51:18,-0.3167,102.35,84.9,80,98,2.1
298,Lakes Entrance,AU,2023-04-29 09:51:18,-37.8811,147.981,49.15,77,100,0.98
299,Vila Franca Do Campo,PT,2023-04-29 09:51:18,37.7167,-25.4333,61.21,83,100,7.9
300,Blagoveshchenka,RU,2023-04-29 09:51:19,52.8333,79.8667,60.17,27,99,12.33
301,Shaunavon,CA,2023-04-29 09:51:19,49.6501,-108.4181,46.18,62,74,5.84
302,Dubbo,AU,2023-04-29 09:51:19,-32.25,148.6167,55.53,94,100,5.75
303,Fort-Shevchenko,KZ,2023-04-29 09:51:19,44.5086,50.263,69.51,48,65,11.74
304,Bara,NG,2023-04-29 09:51:19,10.3744,10.7288,97.16,25,72,5.75
305,Asau,RO,2023-04-29 09:51:20,46.4333,26.4,51.28,44,44,6.02
306,Erenhot,CN,2023-04-29 09:51:20,43.6475,111.9767,53.46,21,9,16.04
307,Poum,NC,2023-04-29 09:51:20,-20.2333,164.0167,76.66,70,34,11.83
308,Dingle,PH,2023-04-29 09:51:20,10.9995,122.6711,84.29,71,85,9.71
309,Banda Aceh,ID,2023-04-29 09:51:21,5.5577,95.3222,84.9,71,100,6.02
310,Sochi,RU,2023-04-29 09:51:21,43.6,39.7303,53.69,93,100,3.42
311,Gat,IL,2023-04-29 09:51:21,31.61,34.7642,68.81,100,56,21.92
312,Honiara,SB,2023-04-29 09:51:21,-9.4333,159.95,79.25,88,23,5.93
313,Port-Gentil,GA,2023-04-29 09:51:22,-0.7193,8.7815,85.96,74,20,3.44
314,Parrsboro,CA,2023-04-29 09:51:22,45.4001,-64.332,40.69,68,5,3.0
315,Sao Joao Da Barra,BR,2023-04-29 09:51:22,-21.6403,-41.0511,73.49,88,77,6.67
316,Shirvan,AZ,2023-04-29 09:51:22,39.9509,48.8994,85.84,27,54,14.32
317,Lasa,IT,2023-04-29 09:51:22,46.6166,10.7002,61.02,71,100,3.85
318,Muisne,EC,2023-04-29 09:51:23,0.6,-80.0333,77.23,85,100,3.62
319,Los Llanos De Aridane,ES,2023-04-29 09:51:23,28.6585,-17.9182,70.12,58,0,11.5
320,Yegros,PY,2023-04-29 09:51:23,-26.45,-56.4,58.37,97,1,4.92
321,Seoul,KR,2023-04-29 09:49:27,37.5683,126.9778,54.79,69,75,12.66
322,Egvekinot,RU,2023-04-29 09:51:23,66.3167,-179.1667,-0.76,86,17,13.18
323,Banes,CU,2023-04-29 09:52:24,20.9625,-75.7186,75.15,85,69,4.05
324,Kupang,ID,2023-04-29 09:52:24,-10.1667,123.5833,82.98,78,20,11.5
325,Ucluelet,CA,2023-04-29 09:50:39,48.9329,-125.5528,53.4,84,49,13.82
326,Niquero,CU,2023-04-29 09:52:24,20.0431,-77.5828,76.46,78,100,6.29
327,Hambantota,LK,2023-04-29 09:52:25,6.1241,81.1185,80.94,94,75,6.91
328,Farmington,US,2023-04-29 09:50:05,36.7281,-108.2187,42.21,39,0,4.61
329,Batticaloa,LK,2023-04-29 09:52:25,7.7102,81.6924,84.74,68,100,9.1
330,Malanje,AO,2023-04-29 09:52:25,-9.5402,16.341,75.65,48,79,6.24
331,Alta Floresta,BR,2023-04-29 09:52:25,-9.8756,-56.0861,72.88,90,87,2.68
332,Baykit,RU,2023-04-29 09:52:26,61.67,96.37,34.32,76,100,10.02
333,Alice Springs,AU,2023-04-29 09:47:29,-23.7,133.8833,58.55,58,40,5.75
334,Manta,EC,2023-04-29 09:50:23,-0.95,-80.7333,75.36,93,100,6.42
335,Mareeba,AU,2023-04-29 09:52:26,-17.0,145.4333,72.32,85,99,2.64
336,Batemans Bay,AU,2023-04-29 09:52:26,-35.7167,150.1833,56.1,95,100,9.62
337,Dzhebariki-Khaya,RU,2023-04-29 09:52:27,62.2167,135.8,33.22,88,100,0.98
338,Jiehu,CN,2023-04-29 09:52:27,35.5428,118.455,65.35,30,0,7.09
339,Iquique,CL,2023-04-29 09:49:55,-20.2208,-70.1431,66.24,79,3,4.32
340,Coahuayana,MX,2023-04-29 09:52:27,18.7333,-103.6833,67.19,72,1,2.44
341,Tiznit,MA,2023-04-29 09:52:27,29.5833,-9.5,80.19,33,41,5.46
342,Cairo,EG,2023-04-29 09:49:59,30.0626,31.2497,70.56,37,40,14.97
343,Bikin,RU,2023-04-29 09:52:28,46.8161,134.26,55.15,56,100,5.84
344,Hualmay,PE,2023-04-29 09:52:28,-11.0964,-77.6139,72.97,86,100,9.01
345,Havoysund,NO,2023-04-29 09:52:28,70.9963,24.6622,34.03,74,59,27.89
346,Nsanje,MW,2023-04-29 09:52:29,-16.92,35.262,85.21,42,8,1.88
347,Xingyi,CN,2023-04-29 09:52:29,24.1877,102.817,62.24,73,78,6.89
348,Marawi,PH,2023-04-29 09:52:29,7.9986,124.2928,71.83,97,100,1.97
349,Russell,US,2023-04-29 09:52:29,32.3502,-85.1999,60.01,100,100,0.0
350,Shelburne,CA,2023-04-29 09:52:30,44.0787,-80.2041,41.9,98,100,14.45
351,Cherskiy,RU,2023-04-29 09:52:30,68.75,161.3,11.32,97,100,3.33
352,Maragogi,BR,2023-04-29 09:52:30,-9.0122,-35.2225,78.84,83,73,1.88
353,Cozumel,MX,2023-04-29 09:52:30,20.5083,-86.9458,78.94,87,100,14.18
354,Saint-Joseph,RE,2023-04-29 09:52:30,-21.3667,55.6167,82.78,67,9,11.27
355,Namibe,AO,2023-04-29 09:52:31,-15.1961,12.1522,81.54,72,87,11.97
356,Del Rio,US,2023-04-29 09:52:31,29.3627,-100.8968,59.11,53,0,11.5
357,Georgetown,MY,2023-04-29 09:49:54,5.4112,100.3354,89.55,66,40,10.36
358,Tecoanapa,MX,2023-04-29 09:52:31,16.5167,-98.75,73.92,77,0,3.89
359,Vestmannaeyjar,IS,2023-04-29 09:52:32,63.4427,-20.2734,36.82,58,100,8.08
360,Zhuhai,CN,2023-04-29 09:52:32,22.2769,113.5678,80.38,78,40,8.05
361,Peno,RU,2023-04-29 09:52:32,56.9262,32.7426,48.74,42,52,8.52
362,Balabac,PH,2023-04-29 09:52:32,7.9868,117.0645,84.47,74,100,9.31
363,Kaeo,NZ,2023-04-29 09:52:32,-35.1,173.7833,60.6,94,100,22.66
364,Katangli,RU,2023-04-29 09:52:33,51.7102,143.2326,26.82,92,17,4.72
365,Camacupa,AO,2023-04-29 09:52:33,-12.0167,17.4833,73.99,41,100,6.13
366,Muroto,JP,2023-04-29 09:52:33,33.2833,134.15,66.7,94,100,6.71
367,Newcastle,AU,2023-04-29 09:52:33,-32.9272,151.7765,68.72,85,75,9.22
368,Surt,LY,2023-04-29 09:52:34,31.2089,16.5887,70.02,42,7,8.93
369,Wamba,NG,2023-04-29 09:52:34,8.9333,8.6,89.71,48,72,7.09
370,Coffs Harbour,AU,2023-04-29 09:52:34,-30.3,153.1333,69.76,78,98,11.5
371,Praia,CV,2023-04-29 09:48:52,14.9215,-23.5087,75.74,64,20,6.91
372,Ngorongoro,TZ,2023-04-29 09:53:34,-3.2397,35.4875,59.72,75,95,4.41
373,Tefe,BR,2023-04-29 09:53:35,-3.3542,-64.7114,72.77,98,93,1.9
374,Newport,GB,2023-04-29 09:53:35,51.5877,-2.9984,60.33,89,89,3.47
375,Mehamn,NO,2023-04-29 09:53:35,71.0357,27.8492,35.55,64,15,14.97
376,Emerald,AU,2023-04-29 09:53:35,-23.5333,148.1667,64.35,72,100,17.52
377,Pradopolis,BR,2023-04-29 09:53:36,-21.3594,-48.0656,60.98,97,2,2.59
378,Linqiong,CN,2023-04-29 09:53:36,30.4159,103.4609,78.62,34,9,7.0
379,Fortuna,US,2023-04-29 09:53:36,40.5982,-124.1573,52.93,94,4,2.39
380,Kaitangata,NZ,2023-04-29 09:53:36,-46.2817,169.8464,45.93,98,0,3.6
381,Burgeo,CA,2023-04-29 09:53:36,47.6167,-57.6152,35.89,72,6,12.75
382,Carutapera,BR,2023-04-29 09:53:37,-1.195,-46.02,75.87,93,68,4.32
383,Adrar,MR,2023-04-29 09:53:37,20.5022,-10.0711,95.34,5,0,5.95
384,Vilhena,BR,2023-04-29 09:53:37,-12.7406,-60.1458,68.05,98,12,2.66
385,Sitka,US,2023-04-29 09:53:37,57.0531,-135.33,46.29,93,100,0.0
386,Qeshm,IR,2023-04-29 09:53:37,26.9581,56.2719,87.67,55,0,9.89
387,San Cristobal,VE,2023-04-29 09:53:38,7.7669,-72.225,65.34,94,97,1.77
388,Santa Maria,BR,2023-04-29 09:53:38,-29.6842,-53.8069,52.9,100,0,2.3
389,Bjornevatn,NO,2023-04-29 09:53:38,69.6672,29.9847,35.22,64,0,19.57
390,Parakou,BJ,2023-04-29 09:53:38,9.3372,2.6303,81.46,70,95,5.21
391,Portland,US,2023-04-29 09:49:05,45.5234,-122.6762,65.82,64,0,12.66
392,Prince Rupert,CA,2023-04-29 09:49:15,54.3161,-130.3201,46.09,93,0,5.75
393,Grong,NO,2023-04-29 09:53:39,64.4654,12.3149,43.88,66,100,2.93
394,Impfondo,CG,2023-04-29 09:53:39,1.6381,18.0667,73.49,93,100,0.81
395,Gazanjyk,TM,2023-04-29 09:53:39,39.2446,55.5154,94.32,16,30,16.58
396,Oranjemund,NA,2023-04-29 09:53:39,-28.55,16.4333,65.35,54,1,11.74
397,Jumla,NP,2023-04-29 09:53:40,29.2747,82.1838,51.62,86,100,4.25
398,Tateyama,JP,2023-04-29 09:53:40,34.9833,139.8667,65.53,86,85,19.95
399,Thinadhoo,MV,2023-04-29 09:53:40,0.5333,72.9333,83.75,74,67,7.11
400,Sambava,MG,2023-04-29 09:53:41,-14.2667,50.1667,83.8,61,71,15.73
401,Aquiraz,BR,2023-04-29 09:53:41,-3.9014,-38.3911,76.17,87,96,3.22
402,Guerrero Negro,MX,2023-04-29 09:53:41,27.9769,-114.0611,57.45,88,99,10.74
403,Presidencia Roque Saenz Pena,AR,2023-04-29 09:51:16,-26.7852,-60.4388,60.44,90,0,7.67
404,Kholmogory,RU,2023-04-29 09:53:41,64.2229,41.656,35.49,94,100,13.89
405,Husavik,IS,2023-04-29 09:53:42,66.0449,-17.3389,27.63,58,74,12.19
406,Madang,PG,2023-04-29 09:53:42,-5.2246,145.7966,78.57,89,100,2.33
407,Janakpur,NP,2023-04-29 09:53:42,26.7183,85.9065,101.34,13,96,10.38
408,Yellowknife,CA,2023-04-29 09:53:42,62.456,-114.3525,32.56,69,20,3.44
409,Spornoye,RU,2023-04-29 09:53:43,50.8448,37.2913,47.46,84,100,14.85
410,Constitucion,CL,2023-04-29 09:53:43,-35.3333,-72.4167,58.66,96,88,16.71
411,Naze,JP,2023-04-29 09:53:43,28.3667,129.4833,72.52,87,9,12.41
412,Saint Paul,US,2023-04-29 09:48:55,44.9444,-93.0933,39.94,93,100,8.05
413,Tukrah,LY,2023-04-29 09:53:43,32.5341,20.5791,66.29,48,9,9.64
414,Kashi,CN,2023-04-29 09:53:44,39.4547,75.9797,72.61,16,5,6.71
415,Puerto Narino,CO,2023-04-29 09:53:44,-3.7703,-70.3831,71.51,99,80,1.48
416,Kahului,US,2023-04-29 09:51:26,20.8947,-156.47,75.85,81,0,5.99
417,Bathsheba,BB,2023-04-29 09:53:44,13.2167,-59.5167,79.41,89,40,6.91
418,Payson,US,2023-04-29 09:54:45,40.0444,-111.7321,49.24,49,0,0.0
419,Ambulu,ID,2023-04-29 09:54:45,-8.345,113.6058,78.24,89,96,0.85
420,Mocuba,MZ,2023-04-29 09:54:45,-16.8392,36.9856,83.01,46,4,3.38
421,Mercedes,AR,2023-04-29 09:54:45,-34.6515,-59.4307,64.63,61,2,13.02
422,Matara,LK,2023-04-29 09:54:46,5.9485,80.5353,81.05,83,97,9.13
423,Sirjan,IR,2023-04-29 09:54:46,29.452,55.6814,73.45,26,25,8.14
424,Verkhoyansk,RU,2023-04-29 09:54:46,67.5447,133.385,31.64,87,100,2.62
425,Pisco,PE,2023-04-29 09:54:46,-13.7,-76.2167,68.05,88,0,12.66
426,Puerto Padre,CU,2023-04-29 09:54:47,21.195,-76.6028,73.54,91,70,5.08
427,Porto Velho,BR,2023-04-29 09:52:21,-8.7619,-63.9039,75.25,94,0,3.44
428,Nampula,MZ,2023-04-29 09:54:47,-15.1165,39.2666,78.75,65,75,9.22
429,Balykshi,KZ,2023-04-29 09:54:47,47.0667,51.8667,86.0,25,0,6.71
430,Taoudenni,ML,2023-04-29 09:54:48,22.6783,-3.9836,102.09,7,0,10.92
431,Sakaiminato,JP,2023-04-29 09:54:48,35.55,133.2333,66.13,94,75,9.22
432,Morshansk,RU,2023-04-29 09:54:48,53.4435,41.8107,55.22,84,100,11.92
433,Mamallapuram,IN,2023-04-29 09:54:48,12.6264,80.1722,90.05,63,79,14.23
434,Korla,CN,2023-04-29 09:54:48,41.7597,86.1469,77.02,8,100,16.17
435,Primero De Enero,CU,2023-04-29 09:54:49,21.9469,-78.4283,74.46,81,77,4.27
436,Bandarbeyla,SO,2023-04-29 09:54:49,9.4942,50.8122,88.12,63,34,15.01
437,Alice Town,BS,2023-04-29 09:54:49,25.7167,-79.3,80.01,78,47,13.2
438,Pilar,BR,2023-04-29 09:54:49,-9.5972,-35.9567,76.93,85,90,1.86
439,Christchurch,NZ,2023-04-29 09:53:54,-43.5333,172.6333,53.47,90,74,4.61
440,Sibu,MY,2023-04-29 09:54:50,2.3,111.8167,82.71,89,40,11.5
441,Bastia,FR,2023-04-29 09:54:50,42.6667,9.3333,66.0,83,75,4.61
442,Buchanan,LR,2023-04-29 09:54:50,5.8808,-10.0467,84.58,70,100,4.92
443,Jacmel,HT,2023-04-29 09:54:50,18.2342,-72.5347,75.04,86,57,1.52
444,Zhigansk,RU,2023-04-29 09:54:51,66.7697,123.3711,34.86,88,100,4.12
445,Burns Lake,CA,2023-04-29 09:54:51,54.2331,-125.7533,27.82,97,96,3.62
446,Owando,CG,2023-04-29 09:54:51,-0.4819,15.8999,78.3,75,100,5.48
447,Orbetello,IT,2023-04-29 09:54:51,42.4408,11.2196,62.62,68,99,12.37
448,Sortavala,RU,2023-04-29 09:54:52,61.7053,30.6918,40.77,80,84,8.03
449,Jhudo,PK,2023-04-29 09:54:52,24.964,69.2968,96.42,23,6,10.63
450,Oktyabrskoye,RU,2023-04-29 09:54:52,43.0645,44.7417,66.34,56,75,4.47
451,Barkly West,ZA,2023-04-29 09:54:52,-28.5354,24.5215,74.48,23,0,4.18
452,Fengxian,CN,2023-04-29 09:54:52,34.7039,116.5872,66.42,41,0,5.79
453,Puerto Escondido,MX,2023-04-29 09:54:53,15.85,-97.0667,76.41,77,2,7.27
454,Mahibadhoo,MV,2023-04-29 09:54:53,3.7833,72.9667,83.89,73,98,9.66
455,Doctor Arroyo,MX,2023-04-29 09:54:53,23.6667,-100.1833,62.42,43,1,5.68
456,Tura,IN,2023-04-29 09:54:53,25.5198,90.2201,89.28,33,78,0.81
457,Tabas,IR,2023-04-29 09:54:53,33.5959,56.9244,87.89,18,99,4.76
458,Katoro,TZ,2023-04-29 09:54:54,-3.0203,31.8958,73.67,71,100,4.09
459,Itarema,BR,2023-04-29 09:54:54,-2.9248,-39.9167,74.95,93,100,5.37
460,Laguna,US,2023-04-29 09:54:54,38.421,-121.4238,68.63,72,0,5.75
461,Stokmarknes,NO,2023-04-29 09:54:54,68.5646,14.9108,37.38,81,75,4.61
462,Pinawa,CA,2023-04-29 09:54:55,50.1489,-95.8811,33.15,85,100,4.18
463,Port Lincoln,AU,2023-04-29 09:54:55,-34.7333,135.8667,60.17,63,98,9.1
464,Sicuani,PE,2023-04-29 09:54:55,-14.2694,-71.2261,38.84,95,37,1.01
465,Veraval,IN,2023-04-29 09:54:55,20.9,70.3667,74.73,80,100,7.11
466,Haukipudas,FI,2023-04-29 09:55:55,65.1765,25.3523,33.15,83,95,9.84
467,Champerico,GT,2023-04-29 09:55:56,14.3,-91.9167,81.03,75,10,9.19
468,Port Hueneme,US,2023-04-29 09:55:56,34.1478,-119.1951,56.07,96,100,0.0
469,Manlleu,ES,2023-04-29 09:55:56,42.0023,2.2848,83.41,43,54,1.01
470,Lompoc,US,2023-04-29 09:55:57,34.6391,-120.4579,51.94,97,100,3.44
471,Chimore,BO,2023-04-29 09:55:57,-16.9833,-65.1333,72.09,98,77,1.25
472,San Nicolas,PH,2023-04-29 09:55:57,18.1725,120.5953,87.71,70,40,4.61
473,Northam,GB,2023-04-29 09:55:57,51.0333,-4.2167,57.65,93,61,1.66
474,Bacalar,MX,2023-04-29 09:55:57,18.6667,-88.3833,79.72,81,100,6.33
475,Victor Harbor,AU,2023-04-29 09:55:58,-35.5667,138.6167,53.67,74,74,5.19
476,Aginskoye,RU,2023-04-29 09:55:58,51.1,114.53,51.04,20,100,6.11
477,Methven,NZ,2023-04-29 09:55:58,-43.6333,171.65,49.91,99,0,6.85
478,San Vicente,AR,2023-04-29 09:55:58,-26.6167,-54.1333,54.23,98,0,2.64
479,Coffeyville,US,2023-04-29 09:54:31,37.0373,-95.6164,50.45,87,100,16.11
480,Lethem,GY,2023-04-29 09:55:59,3.3803,-59.7968,74.91,91,90,8.34
481,Nebolchi,RU,2023-04-29 09:55:59,59.1239,33.3454,47.93,43,51,12.44
482,Bud,US,2023-04-29 09:55:59,39.447,-86.1758,46.38,95,78,5.28
483,Tabou,CI,2023-04-29 09:56:00,4.423,-7.3528,84.18,73,67,3.67
484,Kemang,ID,2023-04-29 09:56:00,-3.3487,104.3447,80.89,87,99,3.04
485,Lusambo,CD,2023-04-29 09:56:00,-4.9667,23.45,72.19,97,100,1.81
486,Bafut,CM,2023-04-29 09:56:00,6.0833,10.1,72.54,73,100,1.81
487,Emet,TR,2023-04-29 09:56:01,39.343,29.2585,44.17,64,100,7.11
488,Inuvik,CA,2023-04-29 09:56:01,68.3499,-133.7218,14.86,79,75,11.5
489,Buraydah,SA,2023-04-29 09:53:16,26.326,43.975,88.25,10,0,12.82
490,Canchungo,GW,2023-04-29 09:56:01,12.0672,-16.0333,78.93,47,26,8.37
491,College Station,US,2023-04-29 09:54:48,30.628,-96.3344,55.99,86,100,8.05
492,Kapiri Mposhi,ZM,2023-04-29 09:56:02,-13.9652,28.6809,77.29,34,69,5.59
493,Kaiyuan,CN,2023-04-29 09:52:36,23.6977,103.3037,68.45,62,75,5.79
494,Macau,MO,2023-04-29 09:56:02,22.2006,113.5461,80.4,78,40,8.05
495,New Baltimore,US,2023-04-29 09:56:03,42.6811,-82.7369,51.06,96,100,11.5
496,Coihueco,CL,2023-04-29 09:56:03,-36.6167,-71.8333,57.94,94,98,12.66
497,Kasama,ZM,2023-04-29 09:56:03,-10.2129,31.1808,73.76,59,22,5.41
498,Inongo,CD,2023-04-29 09:56:03,-1.95,18.2667,74.23,87,100,2.93
499,Dayong,CN,2023-04-29 09:56:04,25.0209,118.2898,75.79,89,100,1.63
500,Tarut,SA,2023-04-29 09:56:04,26.5733,50.0369,98.82,33,0,6.87
501,Antalaha,MG,2023-04-29 09:56:04,-14.9003,50.2788,85.35,57,66,14.03
502,Ocean City,US,2023-04-29 09:55:12,39.2776,-74.5746,58.01,94,100,15.99
503,Tuatapere,NZ,2023-04-29 09:56:05,-46.1333,167.6833,51.12,86,8,6.67
504,Bonavista,CA,2023-04-29 09:56:05,48.6499,-53.1147,33.15,87,100,28.48
505,Ugoofaaru,MV,2023-04-29 09:56:05,5.6667,73.0,84.22,69,100,7.31
506,Port Shepstone,ZA,2023-04-29 09:52:16,-30.7414,30.455,71.17,86,100,21.41
507,Zhangjiakou,CN,2023-04-29 09:56:06,40.81,114.8794,60.84,21,93,15.41
508,Koslan,RU,2023-04-29 09:57:06,63.4564,48.8989,37.02,74,97,13.6
509,Ampanihy,MG,2023-04-29 09:57:06,-24.7,44.75,84.6,31,0,5.46
510,Altay,CN,2023-04-29 09:57:06,47.8667,88.1167,66.79,34,3,2.06
511,Boyolangu,ID,2023-04-29 09:57:07,-8.1181,111.8935,77.59,91,98,4.05
512,Dulovo,BG,2023-04-29 09:57:07,43.8167,27.15,57.56,49,10,10.85
513,Bentiu,SS,2023-04-29 09:57:07,9.2333,29.8333,95.0,36,100,2.68
514,Ilembula,TZ,2023-04-29 09:57:07,-8.9,34.5833,77.54,50,98,8.19
515,Batouri,CM,2023-04-29 09:57:08,4.4333,14.3667,78.26,71,99,2.73
516,Tuscaloosa,US,2023-04-29 09:57:08,33.2098,-87.5692,56.05,94,0,0.0
517,Weihe,CN,2023-04-29 09:57:08,32.9952,105.3247,61.61,41,31,8.77
518,Faya,SA,2023-04-29 09:57:08,18.3851,42.4509,73.51,36,8,11.48
519,Aragarcas,BR,2023-04-29 09:57:09,-15.8975,-52.2508,71.17,88,7,0.58
520,Ayan,RU,2023-04-29 09:57:09,56.45,138.1667,27.54,92,77,4.76
521,Great Falls,US,2023-04-29 09:53:31,47.5002,-111.3008,51.67,70,0,4.61
522,Iwanai,JP,2023-04-29 09:57:09,42.9744,140.5089,54.18,77,100,5.21
523,Tonota,BW,2023-04-29 09:57:09,-21.4833,27.4833,85.68,27,5,8.08
524,Boguchany,RU,2023-04-29 09:57:10,58.3814,97.4531,42.76,64,15,11.65
525,Staryy Nadym,RU,2023-04-29 09:57:10,65.6118,72.6842,27.5,87,100,24.11
526,Pacifica,US,2023-04-29 09:57:10,37.6138,-122.4869,57.43,94,75,8.05
527,Tieling,CN,2023-04-29 09:57:11,42.2931,123.8414,46.62,67,100,18.72
528,Walvis Bay,NA,2023-04-29 09:53:37,-22.9575,14.5053,60.1,51,1,9.98
529,Sao Miguel Do Araguaia,BR,2023-04-29 09:57:11,-13.275,-50.1628,71.11,78,6,2.68
530,Crossville,US,2023-04-29 09:55:51,35.949,-85.0269,49.44,96,0,0.0
531,Koroni,GR,2023-04-29 09:57:11,36.8,21.95,65.91,63,8,7.38
532,Shanghai,CN,2023-04-29 09:54:46,31.2222,121.4581,66.06,53,0,11.18
533,Prescott,US,2023-04-29 09:54:28,34.54,-112.4685,55.9,26,0,4.61
534,Binzhou,CN,2023-04-29 09:57:12,37.3667,118.0167,69.62,21,0,9.93
535,Bilma,NE,2023-04-29 09:57:12,18.6853,12.9164,100.02,7,3,17.81
536,Kuytun,RU,2023-04-29 09:57:12,54.3419,101.5036,59.05,54,100,8.25
537,Ljungby,SE,2023-04-29 09:57:13,56.8332,13.9408,54.61,42,72,11.39
538,Clarence Town,AU,2023-04-29 09:57:13,-32.5833,151.7833,68.86,96,100,3.06
539,Aldan,RU,2023-04-29 09:57:13,58.6031,125.3894,35.26,78,70,4.18
540,Chirongui,YT,2023-04-29 09:57:13,-12.9319,45.1483,91.33,67,31,15.99
541,Kloulklubed,PW,2023-04-29 09:57:14,7.0419,134.2556,85.26,68,76,4.38
542,Innisfail,AU,2023-04-29 09:55:46,-17.5333,146.0333,72.18,84,47,1.21
543,Kenai,US,2023-04-29 09:57:14,60.5544,-151.2583,33.89,85,0,0.0
544,Vardo,NO,2023-04-29 09:57:14,70.3705,31.1107,35.58,75,75,27.63
545,Ossora,RU,2023-04-29 09:57:15,59.2353,163.0719,12.85,92,7,5.01
546,Coquimbo,CL,2023-04-29 09:54:00,-29.9533,-71.3436,53.33,87,0,6.91
547,Saint-Pierre,RE,2023-04-29 09:57:15,-21.3393,55.4781,83.88,54,0,18.41
548,Cockburn Town,TC,2023-04-29 09:55:02,21.4612,-71.1419,77.83,76,40,12.48
549,Malakwal,PK,2023-04-29 09:57:15,32.5536,73.2123,95.99,17,96,8.12
550,Encarnacion,PY,2023-04-29 09:52:35,-27.3333,-55.9,64.92,100,0,6.91
551,Sesimbra,PT,2023-04-29 09:57:16,38.4445,-9.1015,70.3,72,68,11.95
552,Rio Gallegos,AR,2023-04-29 09:57:16,-51.6226,-69.2181,44.65,100,100,20.71
553,Vao,NC,2023-04-29 09:58:16,-22.6667,167.4833,74.88,71,7,11.01
554,Baruun-Urt,MN,2023-04-29 09:58:16,46.6806,113.2792,48.92,16,92,12.95
555,Salvador,SV,2023-04-29 09:58:17,13.8333,-88.9167,72.0,95,89,0.98
556,Madera,US,2023-04-29 09:58:17,37.1666,-119.8343,72.07,85,81,4.14
557,Sinnamary,GF,2023-04-29 09:58:17,5.3833,-52.95,77.67,89,31,9.01
558,Deputatskiy,RU,2023-04-29 09:58:17,69.3,139.9,23.83,84,88,4.52
559,Binga,ZW,2023-04-29 09:58:18,-17.6203,27.3414,81.25,43,6,7.31
560,Aswan,EG,2023-04-29 09:58:18,24.0934,32.907,81.7,21,0,8.05
561,Sines,PT,2023-04-29 09:58:18,37.9562,-8.8698,67.28,82,57,10.27
562,Suntar,RU,2023-04-29 09:58:18,62.1444,117.6319,37.56,99,92,6.31
563,Wigston,GB,2023-04-29 09:58:19,52.5863,-1.1059,58.05,84,100,4.32
564,Half Moon Bay,US,2023-04-29 09:58:19,37.4636,-122.4286,56.88,91,100,8.05
565,Hokitika,NZ,2023-04-29 09:58:19,-42.7167,170.9667,56.01,86,100,4.12
566,Liwale,TZ,2023-04-29 09:58:19,-9.7667,37.9333,77.27,83,94,9.04
567,Lamu,KE,2023-04-29 09:58:20,-2.2717,40.902,82.62,82,100,16.22
568,Povenets,RU,2023-04-29 09:58:20,62.8487,34.8262,42.73,65,76,6.11
